|Company|Product|TypeName|Inches|Ram|OS|Weight|Price_euros|Screen|ScreenW|ScreenH|Touchscreen|IPSpanel|RetinaDisplay|CPU_company|CPU_freq|CPU_model|PrimaryStorage|SecondaryStorage|PrimaryStorageType|SecondaryStorageType|GPU_company|GPU_model
1108|HP|15-bw011nv (A6-9220/4GB/1TB/FHD/W10)|Notebook|15.6|4|Windows 10|2.1|398.0|Full HD|1920|1080|No|No|No|AMD|2.5|A6-Series 9220|1024|0|HDD|No|AMD|Radeon R4
1109|Asus|Rog GL552VW-CN470T|Gaming|15.6|16|Windows 10|2.59|1339.0|Full HD|1920|1080|No|Yes|No|Intel|2.6|Core i7 6700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 960M
1110|HP|EliteBook 1030|Notebook|13.3|8|Windows 10|1.16|1699.0|Quad HD+|3200|1800|Yes|No|No|Intel|1.1|Core M 6Y54|256|0|SSD|No|Intel|HD Graphics 515
1111|Dell|Vostro 3559|Notebook|15.6|4|Windows 7|2.24|769.15|Standard|1366|768|No|No|No|Intel|2.3|Core i5 6200U|500|0|HDD|No|AMD|Radeon R5 M315
1112|Lenovo|V110-15ISK (i3-6006U/4GB/128GB/W10)|Notebook|15.6|4|Windows 10|2.1|429.0|Standard|1366|768|No|No|No|Intel|2.0|Core i3 6006U|128|0|SSD|No|Intel|HD Graphics 520
1113|HP|Spectre Pro|Ultrabook|13.3|8|Windows 10|1.16|1969.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i7 6500U|512|0|SSD|No|Intel|HD Graphics 520
1114|Lenovo|Yoga Book|2 in 1 Convertible|10.1|4|Android|0.69|549.0|Standard|1920|1200|Yes|Yes|No|Intel|1.44|Atom x5-Z8550|64|0|Flash Storage|No|Intel|HD Graphics 400
1115|Dell|XPS 13|Ultrabook|13.3|8|Windows 10|1.23|1379.0|Full HD|1920|1080|No|No|No|Intel|2.4|Core i7 7560U|256|0|SSD|No|Intel|Iris Plus Graphics 640
1116|Lenovo|IdeaPad Y900-17ISK|Gaming|17.3|16|Windows 10|4.6|2749.99|Full HD|1920|1080|No|Yes|No|Intel|2.7|Core i7 6820HK|256|1024|SSD|Hybrid|Nvidia|GeForce GTX 980M
1117|Razer|Blade Stealth|Ultrabook|12.5|8|Windows 10|1.25|1029.0|4K Ultra HD|3840|2160|Yes|No|No|Intel|2.5|Core i7 6500U|256|0|SSD|No|Intel|HD Graphics 520
1118|Toshiba|Portege X30-D-10K|Ultrabook|13.3|16|Windows 10|1.05|2226.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|512|0|SSD|No|Intel|HD Graphics 620
1119|Asus|Rog GL752VW-T4308T|Gaming|17.3|8|Windows 10|3.52|1312.49|Full HD|1920|1080|No|No|No|Intel|2.6|Core i7 6700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 960M
1120|Vero|V131 (X5-Z8350/4GB/32GB/FHD/W10)|Notebook|13.3|4|Windows 10|1.35|196.0|Full HD|1920|1080|No|No|No|Intel|1.44|Atom X5-Z8350|32|0|Flash Storage|No|Intel|HD Graphics 400
1121|HP|Spectre Pro|Notebook|13.3|8|Windows 10|1.16|1690.0|Full HD|1920|1080|No|No|No|Intel|2.3|Core i5 6200U|256|0|SSD|No|Intel|HD Graphics 520
1122|HP|EliteBook 1040|Notebook|14.0|8|Windows 7|1.43|1513.0|Full HD|1920|1080|No|No|No|Intel|2.3|Core i5 6200U|256|0|SSD|No|Intel|HD Graphics 520
1123|Dell|Latitude E5570|Notebook|15.6|4|Linux|2.09|523.63|Standard|1366|768|No|No|No|Intel|2.3|Core i5 6200U|500|0|HDD|No|Intel|HD Graphics 520
1124|Asus|VivoBook Max|Notebook|15.6|4|Windows 10|2.0|435.0|Standard|1366|768|No|No|No|Intel|2.4|Core i3 7100U|1024|0|HDD|No|Intel|HD Graphics 620
1125|Lenovo|ThinkPad Yoga|2 in 1 Convertible|14.0|8|Windows 10|1.8|1669.0|Full HD|1920|1080|Yes|Yes|No|Intel|2.5|Core i7 6500U|256|0|SSD|No|Intel|HD Graphics 520
1126|Lenovo|Yoga Book|2 in 1 Convertible|10.1|4|Windows 10|0.69|479.0|Standard|1920|1200|Yes|Yes|No|Intel|1.44|Atom x5-Z8550|64|0|Flash Storage|No|Intel|HD Graphics 400
1127|HP|EliteBook 820|Ultrabook|12.5|8|Windows 7|1.26|1895.0|Standard|1366|768|No|No|No|Intel|2.4|Core i5 6300U|256|0|SSD|No|Intel|HD Graphics 520
1128|Lenovo|Legion Y520-15IKBN|Gaming|15.6|8|No OS|2.4|989.0|Full HD|1920|1080|No|Yes|No|Intel|2.5|Core i5 7300HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1060
1129|HP|Omen -|Gaming|17.3|8|Windows 10|3.35|1129.0|Full HD|1920|1080|No|Yes|No|Intel|2.3|Core i5 6300HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1060
1130|HP|15-bs078cl (i7-7500U/8GB/2TB/W10)|Notebook|15.6|8|Windows 10|2.04|629.0|Standard|1366|768|No|No|No|Intel|2.7|Core i7 7500U|2048|0|HDD|No|Intel|HD Graphics 620
1131|Lenovo|ThinkPad P40|2 in 1 Convertible|14.0|8|Windows 7|1.8|2050.38|Full HD|1920|1080|Yes|Yes|No|Intel|2.6|Core i7 6600U|512|0|SSD|No|Nvidia|Quadro M500M
1132|Asus|L403NA-GA013TS (N3350/4GB/32GB/W10)|Notebook|14.0|4|Windows 10|1.5|278.0|Standard|1366|768|No|No|No|Intel|1.1|Celeron Dual Core N3350|32|0|Flash Storage|No|Intel|HD Graphics 500
1133|HP|250 G6|Ultrabook|15.6|8|Windows 10|1.84|752.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Intel|HD Graphics 620
1134|Acer|Aspire E5-576G|Notebook|15.6|4|Windows 10|2.23|616.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|1024|0|HDD|No|Nvidia|GeForce 940MX
1135|Lenovo|IdeaPad 500-15ISK|Notebook|15.6|16|Windows 10|2.5|1099.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i7 6500U|1024|0|Hybrid|No|AMD|Radeon R7 M360
1136|HP|ZBook 17|Workstation|17.3|8|Windows 7|3.0|3949.4|Full HD|1920|1080|No|Yes|No|Intel|2.6|Core i7 6700HQ|256|0|SSD|No|Nvidia|Quadro M3000M
1137|Dell|Inspiron 5567|Notebook|15.6|8|Windows 10|2.5|784.0|Standard|1366|768|No|No|No|Intel|2.5|Core i5 7200U|1024|0|HDD|No|AMD|Radeon R7 M445
1138|MSI|GT72S Dominator|Gaming|17.3|16|Windows 10|3.78|2399.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 6820HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 980M
1139|HP|EliteBook 850|Ultrabook|15.6|8|Windows 7|1.88|2171.72|Full HD|1920|1080|No|No|No|Intel|2.5|Core i7 6500U|256|0|SSD|No|Intel|HD Graphics 520
1140|Lenovo|ThinkPad X1|2 in 1 Convertible|14.0|16|Windows 10|2.8|2440.0|Standard|2560|1440|Yes|Yes|No|Intel|2.6|Core i7 6600U|512|0|SSD|No|Intel|HD Graphics 520
1141|MSI|GP62M 7RDX|Gaming|15.6|8|Windows 10|2.4|1142.8|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1050
1142|HP|Spectre Pro|2 in 1 Convertible|13.3|8|Windows 10|1.48|1629.0|Full HD|1920|1080|Yes|No|No|Intel|2.4|Core i5 6300U|256|0|SSD|No|Intel|HD Graphics 520
1143|HP|ZBook 15|Workstation|15.6|8|Windows 7|2.59|2229.0|Full HD|1920|1080|No|Yes|No|Intel|2.6|Core i7 6700HQ|256|0|SSD|No|Nvidia|Quadro M1000M
1144|HP|Spectre Pro|2 in 1 Convertible|13.3|8|Windows 10|1.48|1799.0|Standard|2560|1440|Yes|No|No|Intel|2.6|Core i7 6600U|256|0|SSD|No|Intel|HD Graphics 520
1145|HP|ZBook Studio|Workstation|15.6|8|Windows 7|2.0|1899.0|Full HD|1920|1080|No|No|No|Intel|2.6|Core i7 6700HQ|256|0|SSD|No|Nvidia|Quadro M1000M
1146|HP|EliteBook 820|Ultrabook|12.5|8|Windows 7|1.26|2296.95|Full HD|1920|1080|No|No|No|Intel|2.5|Core i7 6500U|256|0|SSD|No|Intel|HD Graphics 520
1147|Dell|Vostro 5568|Notebook|15.6|8|Windows 10|2.18|1009.9|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Nvidia|GeForce 940MX
1148|HP|EliteBook 850|Notebook|15.6|8|Windows 7|1.88|1579.0|Full HD|1920|1080|No|No|No|Intel|2.3|Core i5 6200U|256|0|SSD|No|Intel|HD Graphics 520
1149|Lenovo|ThinkPad X1|2 in 1 Convertible|14.0|8|Windows 10|1.27|2339.0|Standard|2560|1440|Yes|Yes|No|Intel|2.5|Core i7 6500U|256|0|SSD|No|Intel|HD Graphics 520
1150|Lenovo|V110-15ISK (i3-6006U/4GB/1TB/No|Notebook|15.6|4|No OS|1.9|339.0|Standard|1366|768|No|No|No|Intel|2.0|Core i3 6006U|1024|0|HDD|No|Intel|HD Graphics 520
1151|HP|15-BA015wm (E2-7110/4GB/500GB/W10)|Notebook|15.6|4|Windows 10|1.86|297.0|Standard|1366|768|No|No|No|AMD|1.8|E-Series 7110|500|0|HDD|No|AMD|Radeon R2 Graphics
1152|Lenovo|B51-80 (i5-6200U/8GB/1TB/Radeon|Notebook|15.6|8|No OS|2.32|599.0|Full HD|1920|1080|No|No|No|Intel|2.3|Core i5 6200U|1024|0|HDD|No|AMD|Radeon R5 M330
1153|Dell|Inspiron 7567|Gaming|15.6|8|Windows 10|2.62|1199.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|1024|0|HDD|No|Nvidia|GeForce GTX 1050Ti
1154|Dell|XPS 15|Notebook|15.6|8|Windows 10|2.04|2250.68|4K Ultra HD|3840|2160|Yes|Yes|No|Intel|2.3|Core i5 6300HQ|256|0|SSD|No|Nvidia|GeForce 960M
1155|HP|15-bw002nv (A6-9220/4GB/256GB/Radeon|Notebook|15.6|4|Windows 10|1.91|478.89|Full HD|1920|1080|No|No|No|AMD|2.5|A6-Series A6-9220|256|0|SSD|No|AMD|Radeon 520
1156|MSI|GP72M 7REX|Gaming|17.3|16|Windows 10|2.7|1492.8|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 1050 Ti
1157|Lenovo|ThinkPad T460s|Ultrabook|14.0|12|Windows 7|1.4|2299.0|Full HD|1920|1080|No|No|No|Intel|2.6|Core i7 6600U|512|0|SSD|No|Intel|HD Graphics 520
1158|Lenovo|B51-80 (i5-6200U/8GB/1008GB/Radeon|Notebook|15.6|8|Windows 10|2.5|788.49|Full HD|1920|1080|No|No|No|Intel|2.3|Core i5 6200U|1024|0|Hybrid|No|AMD|Radeon R5 M330
1159|HP|Spectre Pro|2 in 1 Convertible|13.3|8|Windows 10|1.48|2041.0|Standard|2560|1440|Yes|No|No|Intel|2.6|Core i7 6600U|512|0|SSD|No|Intel|HD Graphics 520
1160|Lenovo|ThinkPad T460|Ultrabook|14.0|8|Windows 7|1.7|1499.0|Full HD|1920|1080|No|No|No|Intel|2.6|Core i7 6600U|256|0|SSD|No|Intel|HD Graphics 520
1161|MSI|GS40 Phantom|Gaming|14.0|16|Windows 10|1.7|1769.0|Full HD|1920|1080|No|No|No|Intel|2.6|Core i7 6700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 970M
1162|HP|Pavilion 15-cb003nv|Gaming|15.6|8|Windows 10|2.62|899.0|Full HD|1920|1080|No|Yes|No|Intel|2.8|Core i7 7700HQ|1024|0|HDD|No|Nvidia|GeForce GTX 1050
1163|Lenovo|IdeaPad 310-15ISK|Notebook|15.6|8|Windows 10|2.2|459.0|Standard|1366|768|No|No|No|Intel|2.0|Core i3 6006U|1024|0|HDD|No|Intel|HD Graphics 520
1164|HP|250 G4|Notebook|15.6|4|No OS|2.1|476.99|Standard|1366|768|No|No|No|Intel|2.3|Core i5 6200U|500|0|HDD|No|Intel|HD Graphics 520
1165|Dell|Inspiron 7567|Gaming|15.6|8|Windows 10|2.62|1498.0|4K Ultra HD|3840|2160|No|No|No|Intel|2.8|Core i7 7700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1050 Ti
1166|Lenovo|ThinkPad T570|Notebook|15.6|8|Windows 10|1.95|1390.0|Full HD|1920|1080|No|Yes|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
1167|Lenovo|320-15ISK (i3-6006U/4GB/1TB/GeForce|Notebook|15.6|4|Windows 10|2.2|468.0|Full HD|1920|1080|No|No|No|Intel|2.0|Core i3 6006U|1024|0|HDD|No|Nvidia|GeForce 920MX 
1168|HP|Stream 14-AX000nv|Notebook|14.0|2|Windows 10|1.44|249.0|Standard|1366|768|No|No|No|Intel|1.6|Celeron Dual Core N3060|32|0|Flash Storage|No|Intel|HD Graphics 400
1169|MSI|PL60 7RD|Gaming|15.6|8|Windows 10|2.2|839.0|Full HD|1920|1080|No|Yes|No|Intel|2.7|Core i7 7500U|1024|0|HDD|No|Nvidia|GeForce GTX 1050
1170|HP|250 G5|Notebook|15.6|8|Windows 10|1.96|679.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i7 6500U|256|0|SSD|No|Intel|HD Graphics 520
1171|HP|ProBook 450|Notebook|15.6|16|Windows 10|2.1|1159.0|Full HD|1920|1080|No|No|No|Intel|1.8|Core i7 8550U|512|0|SSD|No|Intel|UHD Graphics 620
1172|Asus|X553SA-XX021T (N3050/4GB/500GB/W10)|Notebook|15.6|4|Windows 10|2.2|369.0|Standard|1366|768|No|No|No|Intel|1.6|Celeron Dual Core N3050|500|0|HDD|No|Intel|HD Graphics
1173|Lenovo|V110-15ISK (i5-6200U/4GB/500GB/No|Notebook|15.6|4|No OS|2.1|398.0|Standard|1366|768|No|No|No|Intel|2.3|Core i5 6200U|500|0|HDD|No|Intel|HD Graphics 520
1174|Lenovo|IdeaPad 510-15IKB|Notebook|15.6|8|No OS|2.2|709.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|1024|0|HDD|No|Nvidia|GeForce 940MX
1175|Asus|UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10)|Notebook|14.0|4|Windows 10|2.0|769.0|Full HD|1920|1080|No|No|No|Intel|2.4|Core i3 7100U|256|0|SSD|No|Intel|HD Graphics 620
1176|Lenovo|B51-80 (i7-6500U/4GB/1008GB/FHD/W7)|Notebook|15.6|4|Windows 7|2.32|825.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i7 6500U|1024|0|Hybrid|No|Intel|HD Graphics 520
1177|Lenovo|IdeaPad Y700-15ISK|Gaming|15.6|16|Windows 10|3.31|1305.0|Full HD|1920|1080|No|Yes|No|Intel|2.6|Core i7 6700HQ|512|0|SSD|No|Nvidia|GeForce GTX 960
1178|MSI|GS60 Ghost|Gaming|15.6|16|Windows 10|1.91|2153.37|Full HD|1920|1080|No|No|No|Intel|2.6|Core i7 6700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 970M
1179|HP|ProBook 450|Notebook|15.6|4|Windows 10|2.07|650.0|Standard|1366|768|No|No|No|Intel|2.3|Core i3 6100U|500|0|HDD|No|Intel|HD Graphics 520
1180|Lenovo|ThinkPad X1|2 in 1 Convertible|14.0|8|Windows 10|1.36|1637.0|Standard|2560|1440|Yes|Yes|No|Intel|2.3|Core i5 6200U|256|0|SSD|No|Intel|HD Graphics 520
1181|Lenovo|IdeaPad 310-15IKB|Ultrabook|15.6|6|Windows 10|1.54|831.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Nvidia|GeForce 920M
1182|Dell|Vostro 5568|Notebook|15.6|8|Linux|1.98|895.01|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Nvidia|GeForce GT 940MX
1183|Acer|Aspire 3|Notebook|15.6|4|Windows 10|2.1|333.0|Standard|1366|768|No|No|No|Intel|2.0|Celeron Dual Core N3350|500|0|HDD|No|Intel|HD Graphics 500
1184|HP|Pavilion 15-BC000nv|Notebook|15.6|6|Windows 10|2.18|799.0|Full HD|1920|1080|No|Yes|No|Intel|2.6|Core i7 6700HQ|1024|0|HDD|No|Nvidia|GeForce GTX 960M
1185|Asus|Rog GL552VW-DM201T|Gaming|15.6|8|Windows 10|2.591|909.0|Full HD|1920|1080|No|Yes|No|Intel|2.6|Core i7 6700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 960M
1186|Dell|Inspiron 5578|2 in 1 Convertible|15.6|16|Windows 10|2.09|1179.0|Full HD|1920|1080|Yes|No|No|Intel|2.7|Core i7 7500U|512|0|SSD|No|Intel|HD Graphics 620
1187|Acer|Aspire E5-576G|Notebook|15.6|4|Windows 10|2.23|691.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Nvidia|GeForce 940MX
1188|Dell|XPS 13|Ultrabook|13.3|8|Linux|1.23|1099.0|Quad HD+|3200|1800|Yes|No|No|Intel|2.4|Core i5 6300U|256|0|SSD|No|Intel|HD Graphics 520
1189|Acer|Predator G9-793|Gaming|17.3|16|Windows 10|4.2|2599.0|Full HD|1920|1080|No|Yes|No|Intel|2.8|Core i7 7700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 1070
1190|Lenovo|Legion Y520-15IKBN|Gaming|15.6|8|Windows 10|2.4|819.0|Full HD|1920|1080|No|Yes|No|Intel|2.5|Core i5 7300HQ|1024|0|HDD|No|Nvidia|GeForce GTX 1050
1191|Samsung|Chromebook Plus|2 in 1 Convertible|12.3|4|Chrome OS|1.15|659.0|Standard|2400|1600|Yes|Yes|No|Samsung|2.0|Cortex A72&A53|32|0|Flash Storage|No|ARM|Mali T860 MP4
1192|HP|250 G6|Notebook|15.6|4|Windows 10|1.86|485.0|Standard|1366|768|No|No|No|Intel|2.5|Core i5 7200U|500|0|HDD|No|Intel|HD Graphics 620
1193|Apple|"MacBook 12"""|Ultrabook|12.0|8|Mac OS X|0.92|1163.0|Standard|2304|1440|No|Yes|Yes|Intel|1.1|Core M|256|0|Flash Storage|No|Intel|HD Graphics 5300
1194|Dell|Inspiron 7378|2 in 1 Convertible|13.3|8|Windows 10|1.6|1199.0|Full HD|1920|1080|Yes|Yes|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
1195|HP|Pavilion Power|Notebook|15.6|12|Windows 10|2.21|1327.0|Full HD|1920|1080|No|Yes|No|Intel|2.8|Core i7 7700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1050
1196|Lenovo|V110-15ISK (i3-6006U/4GB/1TB/Radeon|Notebook|15.6|4|No OS|1.9|368.0|Standard|1366|768|No|No|No|Intel|2.0|Core i3 6006U|1024|0|HDD|No|AMD|Radeon R5 M430
1197|Asus|Rog G752VY-GC229T|Gaming|17.3|16|Windows 10|4.3|2150.0|Full HD|1920|1080|No|Yes|No|Intel|2.6|Core i7 6700HQ|512|1024|SSD|HDD|Nvidia|GeForce GTX 980M
1198|Acer|Aspire 3|Notebook|15.6|4|Linux|2.1|272.0|Standard|1366|768|No|No|No|Intel|2.0|Celeron Dual Core N3350|1024|0|HDD|No|Intel|HD Graphics 500
1199|MSI|GS73VR 7RF|Gaming|17.3|16|Windows 10|2.43|2048.9|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 1060
1200|Dell|Inspiron 5567|Notebook|15.6|4|Windows 10|2.3|499.0|Standard|1366|768|No|No|No|Intel|2.0|Core i3 6006U|128|0|SSD|No|AMD|Radeon R7 M440
1201|Lenovo|IdeaPad 310-15ISK|Notebook|15.6|8|No OS|2.2|629.0|Standard|1366|768|No|No|No|Intel|2.5|Core i7 6500U|500|0|HDD|No|Nvidia|GeForce 920MX
1202|Dell|Inspiron 5579|2 in 1 Convertible|15.6|16|Windows 10|2.0|1285.0|Full HD|1920|1080|Yes|No|No|Intel|1.8|Core i7 8550U|512|0|SSD|No|Intel|UHD Graphics 620
1203|Dell|XPS 13|Ultrabook|13.3|16|Windows 10|1.2|2680.0|Quad HD+|3200|1800|Yes|No|No|Intel|2.7|Core i7 7500U|512|0|SSD|No|Intel|HD Graphics 620
1204|Asus|FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce|Gaming|15.6|8|Windows 10|2.2|1169.0|Full HD|1920|1080|No|No|No|Intel|2.6|Core i7 6700HQ|1024|0|HDD|No|Nvidia|GeForce GTX 1060
1205|Dell|Inspiron 5567|Notebook|15.6|8|Windows 10|2.36|889.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|AMD|Radeon R7 M445
1206|HP|15-bs025nv (i5-7200U/8GB/256GB/W10)|Notebook|15.6|8|Windows 10|1.91|579.0|Standard|1366|768|No|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
1207|Lenovo|IdeaPad 320-15AST|Notebook|15.6|4|Windows 10|2.2|299.0|Standard|1366|768|No|No|No|AMD|2.2|E-Series 9000|500|0|HDD|No|AMD|Radeon R2 Graphics
1208|Acer|Aspire E5-774G|Notebook|17.3|8|Windows 10|3.3|629.0|Standard|1600|900|No|No|No|Intel|2.0|Core i3 6006U|1024|0|HDD|No|Nvidia|GeForce 940MX
1209|Asus|Rog Strix|Gaming|15.6|16|Windows 10|2.2|2449.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 1070
1210|Apple|"MacBook 12"""|Ultrabook|12.0|8|Mac OS X|0.92|1279.0|Standard|2304|1440|No|Yes|Yes|Intel|1.2|Core M|512|0|Flash Storage|No|Intel|HD Graphics 515
1211|Asus|FX502VM-AS73 (i7-7700HQ/16GB/1TB|Notebook|15.6|16|Windows 10|2.2|1749.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1060
1212|MSI|GS73VR Stealth|Gaming|17.3|16|Windows 10|2.43|1948.99|Full HD|1920|1080|No|Yes|No|Intel|2.6|Core i7 6700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 1060
1213|Dell|Inspiron 7579|2 in 1 Convertible|15.6|8|Windows 10|2.191|999.0|Full HD|1920|1080|Yes|Yes|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
1214|Asus|ROG Strix|Gaming|17.3|16|Windows 10|2.9|1949.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 1060
1215|Acer|C740-C9QX (3205U/2GB/32GB/Chrome|Netbook|11.6|2|Chrome OS|1.3|174.0|Standard|1366|768|No|No|No|Intel|1.5|Celeron Dual Core 3205U|32|0|SSD|No|Intel|HD Graphics
1216|Acer|E5 774G|Notebook|17.3|4|Windows 10|3.3|598.0|Standard|1600|900|No|No|No|Intel|2.0|Core i3 6006U|1024|0|HDD|No|Nvidia|GeForce 940MX
1217|Lenovo|IdeaPad 320-17IKB|Notebook|17.3|8|No OS|2.8|539.0|Standard|1600|900|No|No|No|Intel|2.5|Core i5 7200U|1024|0|HDD|No|Intel|HD Graphics 620
1218|Lenovo|IdeaPad Y700-15ISK|Gaming|15.6|8|Windows 10|2.6|1272.0|Full HD|1920|1080|No|Yes|No|Intel|2.6|Core i7 6700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 960<U+039C>
1219|Acer|SP714-51 (i7-7Y75/8GB/256GB/FHD/W10)|2 in 1 Convertible|14.0|8|Windows 10|1.2|1149.0|Full HD|1920|1080|Yes|Yes|No|Intel|1.3|Core i7 7Y75|256|0|SSD|No|Intel|HD Graphics 615
1220|Lenovo|Thinkpad T560|Notebook|15.6|8|Windows 10|2.3|1529.0|Full HD|1920|1080|No|Yes|No|Intel|2.6|Core i7 6600U|256|0|SSD|No|Intel|HD Graphics 520
1221|MSI|GP62MVR 6RF|Gaming|15.6|8|Windows 10|2.2|1476.11|Full HD|1920|1080|No|No|No|Intel|2.6|Core i7 6700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1060
1222|HP|15-bw009nv (A12-9720P/6GB/1TB/Radeon|Notebook|15.6|6|Windows 10|2.1|529.0|Full HD|1920|1080|No|No|No|AMD|2.7|A12-Series 9720P|1024|0|HDD|No|AMD|Radeon 530
1223|Dell|Latitude E7270|Ultrabook|12.5|8|Windows 7|1.26|1713.37|Full HD|1920|1080|Yes|No|No|Intel|2.4|Core i5 6300U|256|0|SSD|No|Intel|HD Graphics 520
1224|Dell|Inspiron 5578|2 in 1 Convertible|15.0|4|Windows 10|2.08|509.0|Full HD|1920|1080|Yes|No|No|Intel|2.4|Core i3 7100U|500|0|HDD|No|Intel|HD Graphics 620
1225|Asus|X540SA-RBPDN09 (N3710/4GB/1TB/W10)|Notebook|15.6|4|Windows 10|2.65|309.0|Standard|1366|768|No|No|No|Intel|1.6|Pentium Quad Core N3710|1024|0|HDD|No|Intel|HD Graphics 405
1226|Dell|XPS 13|Ultrabook|13.3|8|Windows 10|1.29|1477.0|Quad HD+|3200|1800|Yes|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Intel|HD Graphics 620
1227|Dell|Vostro 3568|Notebook|15.6|4|Linux|2.18|521.86|Standard|1366|768|No|No|No|Intel|2.5|Core i5 7200U|1024|0|HDD|No|Intel|HD Graphics 520
1228|Lenovo|IdeaPad Y700-15ISK|Gaming|15.6|16|Windows 10|2.6|1029.0|Full HD|1920|1080|Yes|Yes|No|Intel|2.6|Core i7 6700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 960M
1229|MSI|GL62M 7RDX|Gaming|15.6|8|Windows 10|2.2|1149.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1050
1230|Lenovo|ThinkPad Yoga|Netbook|12.5|16|Windows 10|1.3|1650.0|Full HD|1920|1080|Yes|Yes|No|Intel|2.5|Core i7 6500U|512|0|SSD|No|Intel|HD Graphics 520
1231|Razer|Blade Pro|Gaming|14.0|16|Windows 10|1.95|3499.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|1024|0|SSD|No|Nvidia|GeForce GTX 1060
1232|Dell|Inspiron 3567|Notebook|15.6|8|Windows 10|2.3|469.01|Standard|1366|768|Yes|No|No|Intel|2.4|Core i3 7100U|1024|0|HDD|No|Intel|HD Graphics 620
1233|MSI|GE72VR Apache|Gaming|17.3|16|Windows 10|2.7|1598.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 1060
1234|Apple|MacBook Air|Ultrabook|11.6|4|Mac OS X|1.08|959.0|Standard|1366|768|No|No|No|Intel|1.6|Core i5|256|0|Flash Storage|No|Intel|HD Graphics 6000
1235|HP|15-bs023nv (i3-6006U/4GB/1TB/FHD/W10)|Notebook|15.6|4|Windows 10|2.1|478.0|Full HD|1920|1080|No|No|No|Intel|2.0|Core i3 6006U|1024|0|HDD|No|Intel|HD Graphics 520
1236|HP|EliteBook 840|Ultrabook|14.0|8|Windows 7|1.54|2198.19|Standard|2560|1440|No|No|No|Intel|2.5|Core i7 6500U|256|0|SSD|No|Intel|HD Graphics 520
